track_id,track_genre,set,genre_id
123427,Rock,training,12
123438,Hip-Hop,training,21
123439,Hip-Hop,training,21
123440,Hip-Hop,training,21
123441,Hip-Hop,training,21
123442,Hip-Hop,training,21
123458,Instrumental,training,1235
123461,Instrumental,training,1235
123467,Instrumental,training,1235
123468,Instrumental,training,1235
123474,Rock,training,12
123484,Instrumental,training,1235
123485,Instrumental,training,1235
123486,Instrumental,training,1235
123487,Instrumental,training,1235
123488,Instrumental,training,1235
123490,Folk,validation,17
123494,Folk,validation,17
123501,Electronic,validation,15
123502,Electronic,validation,15
123503,Electronic,validation,15
123504,Electronic,training,15
123505,Electronic,training,15
123506,Electronic,training,15
123509,Pop,training,10
123523,Instrumental,training,1235
123614,Hip-Hop,training,21
123641,Hip-Hop,training,21
123645,Hip-Hop,training,21
123647,Hip-Hop,training,21
123760,Instrumental,training,1235
123761,Instrumental,training,1235
123762,Instrumental,training,1235
123763,Instrumental,training,1235
123764,Instrumental,training,1235
123821,Rock,training,12
123825,Rock,training,12
123832,Rock,training,12
123834,Rock,training,12
123835,Rock,training,12
123866,Rock,training,12
123867,Rock,training,12
123868,Rock,training,12
123899,Folk,training,17
123932,Electronic,training,15
123933,Electronic,training,15
123934,Electronic,training,15
123935,Electronic,training,15
123936,Electronic,training,15
123937,Electronic,training,15
123938,Electronic,training,15
123964,Hip-Hop,training,21
123965,Hip-Hop,training,21
123966,Hip-Hop,training,21
123968,Hip-Hop,training,21
123969,Hip-Hop,training,21
123970,Hip-Hop,training,21
123971,Hip-Hop,training,21
123972,Hip-Hop,training,21
123973,Hip-Hop,training,21
123974,Hip-Hop,training,21
123975,Hip-Hop,training,21
123976,Hip-Hop,training,21
123977,Hip-Hop,training,21
123978,Hip-Hop,training,21
123979,Hip-Hop,training,21
123980,Hip-Hop,training,21
123981,Hip-Hop,training,21
123986,Hip-Hop,training,21
124154,Experimental,training,38
124175,Instrumental,training,1235
124176,Instrumental,training,1235
124177,Instrumental,training,1235
124178,Instrumental,training,1235
124179,Instrumental,training,1235
124180,Instrumental,training,1235
124181,Instrumental,training,1235
124183,Instrumental,training,1235
124184,Rock,test,12
124185,Rock,test,12
124186,Rock,test,12
124201,Rock,validation,12
124231,Experimental,training,38
124391,Rock,test,12
124392,Rock,test,12
124393,Rock,test,12
124394,Rock,test,12
124409,Experimental,training,38
124411,Experimental,training,38
124424,Folk,training,17
124425,Folk,training,17
124426,Folk,training,17
124460,Rock,training,12
124461,Rock,training,12
124470,Rock,training,12
124474,Pop,training,10
124477,Pop,training,10
124479,Pop,training,10
124480,Pop,training,10
124481,Pop,training,10
124482,Pop,training,10
124483,Pop,training,10
124484,Pop,training,10
124485,Pop,training,10
124509,Experimental,training,38
124517,Experimental,validation,38
124518,Experimental,validation,38
124519,Experimental,validation,38
124554,Electronic,training,15
124555,Electronic,training,15
124702,Hip-Hop,training,21
124752,Electronic,training,15
124753,Electronic,training,15
124754,Electronic,training,15
124755,Electronic,training,15
124756,Electronic,training,15
124870,Experimental,training,38
124872,Instrumental,training,1235
124873,Instrumental,training,1235
124874,Instrumental,training,1235
124875,Instrumental,training,1235
124876,Instrumental,training,1235
124877,Instrumental,training,1235
124891,Experimental,validation,38
124892,Experimental,validation,38
124912,Electronic,training,15
124913,Electronic,training,15
124915,Electronic,training,15
124916,Electronic,training,15
124917,Electronic,training,15
124918,Electronic,training,15
124971,Experimental,training,38
124992,Rock,training,12
124996,Rock,training,12
125001,Rock,training,12
125002,Rock,training,12
125003,Rock,training,12
125004,Rock,training,12
125154,Electronic,validation,15
125156,Electronic,validation,15
125157,Electronic,validation,15
125158,Electronic,validation,15
125159,Electronic,validation,15
125160,Electronic,validation,15
125161,Electronic,validation,15
125182,Folk,training,17
125183,Folk,training,17
125185,Folk,training,17
125186,Folk,training,17
125187,Folk,training,17
125188,Folk,training,17
125189,Folk,training,17
125190,Folk,training,17
125191,Folk,training,17
125192,Folk,training,17
125193,Folk,training,17
125194,Folk,training,17
125195,Folk,training,17
125196,Folk,training,17
125237,Experimental,validation,38
125238,Experimental,validation,38
125239,Experimental,validation,38
125240,Experimental,validation,38
125286,Electronic,training,15
125287,Electronic,training,15
125288,Electronic,training,15
125289,Electronic,training,15
125291,Electronic,training,15
125293,Electronic,training,15
125298,Electronic,training,15
125299,Electronic,training,15
125312,International,training,2
125313,International,training,2
125314,International,training,2
125315,Electronic,training,15
125333,Experimental,training,38
125337,Experimental,training,38
125375,Pop,training,10
125377,Pop,training,10
125432,Rock,training,12
125551,Rock,training,12
125612,Instrumental,training,1235
125614,Instrumental,training,1235
125616,Instrumental,training,1235
125617,Instrumental,training,1235
125618,Instrumental,training,1235
125620,Instrumental,training,1235
125621,Instrumental,training,1235
125622,Instrumental,training,1235
125657,Instrumental,training,1235
125659,Instrumental,training,1235
125680,Instrumental,training,1235
125681,Instrumental,training,1235
125721,Pop,training,10
125722,Pop,training,10
125723,Pop,training,10
125774,Rock,training,12
125776,Rock,training,12
125777,Rock,training,12
125778,Rock,training,12
125779,Rock,training,12
125809,Instrumental,training,1235
125812,Instrumental,training,1235
125813,Instrumental,training,1235
125814,Instrumental,training,1235
125815,Instrumental,training,1235
125816,Instrumental,training,1235
125817,Instrumental,training,1235
125818,Instrumental,training,1235
125819,Instrumental,training,1235
125820,Instrumental,training,1235
125821,Instrumental,training,1235
125822,Instrumental,training,1235
125823,Instrumental,training,1235
125824,Instrumental,training,1235
125825,Instrumental,training,1235
125826,Instrumental,training,1235
125827,Instrumental,training,1235
125999,Electronic,validation,15
126014,Instrumental,training,1235
126015,Instrumental,training,1235
126016,Instrumental,training,1235
126017,Instrumental,training,1235
126018,Instrumental,training,1235
126047,Rock,training,12
126055,Experimental,training,38
126102,Pop,training,10
126103,Pop,training,10
126104,Pop,training,10
126105,Pop,training,10
126180,Instrumental,training,1235
126181,Instrumental,training,1235
126182,Instrumental,training,1235
126183,Instrumental,training,1235
126185,Instrumental,training,1235
126186,Instrumental,training,1235
126187,Instrumental,training,1235
126188,Instrumental,training,1235
126189,Instrumental,training,1235
126214,Instrumental,training,1235
126215,Instrumental,training,1235
126216,Instrumental,training,1235
126217,Instrumental,training,1235
126218,Instrumental,training,1235
126219,Instrumental,training,1235
126220,Instrumental,training,1235
126221,Experimental,training,38
126223,Experimental,training,38
126224,Experimental,training,38
126225,Experimental,training,38
126226,Experimental,training,38
126227,Experimental,training,38
126229,Instrumental,training,1235
126230,Instrumental,training,1235
126231,Instrumental,training,1235
126232,Instrumental,training,1235
126233,Instrumental,training,1235
126234,Instrumental,training,1235
126240,Instrumental,test,1235
126241,Instrumental,test,1235
126242,Instrumental,test,1235
126243,Instrumental,test,1235
126276,Instrumental,training,1235
126283,Instrumental,training,1235
126289,Instrumental,training,1235
126290,Instrumental,training,1235
126291,Instrumental,training,1235
126292,Electronic,validation,15
126294,Rock,training,12
126295,Rock,training,12
126297,Rock,training,12
126300,Rock,training,12
126316,Instrumental,training,1235
126317,Instrumental,training,1235
126318,Instrumental,training,1235
126319,Instrumental,training,1235
126320,Instrumental,training,1235
126321,Instrumental,training,1235
126354,Pop,training,10
126357,Pop,training,10
126362,Pop,training,10
126398,Pop,training,10
126400,Pop,training,10
126401,Pop,training,10
126402,Pop,training,10
126403,Pop,training,10
126404,Pop,training,10
126405,Pop,training,10
126406,Pop,training,10
126407,Pop,training,10
126408,Instrumental,training,1235
126409,Instrumental,training,1235
126410,Instrumental,training,1235
126411,Instrumental,training,1235
126412,Instrumental,training,1235
126413,Instrumental,training,1235
126414,Instrumental,training,1235
126415,Instrumental,training,1235
126416,Instrumental,training,1235
126417,Instrumental,training,1235
126425,Pop,training,10
126426,Pop,training,10
126427,Pop,training,10
126428,Pop,training,10
126429,Pop,training,10
126430,Pop,training,10
126431,Pop,training,10
126455,Folk,training,17
126489,Folk,training,17
126490,Folk,training,17
126491,Folk,training,17
126505,Experimental,training,38
126506,Experimental,validation,38
126507,Experimental,test,38
126508,Experimental,training,38
126510,Experimental,training,38
126512,Experimental,training,38
126516,Experimental,validation,38
126519,Experimental,training,38
126520,Experimental,training,38
126521,Experimental,training,38
126522,Experimental,training,38
126550,Experimental,validation,38
126557,Experimental,validation,38
126559,Experimental,validation,38
126584,Instrumental,validation,1235
126585,Instrumental,validation,1235
126586,Instrumental,validation,1235
126587,Instrumental,validation,1235
126588,Instrumental,validation,1235
126589,Instrumental,validation,1235
126598,Rock,training,12
126600,Experimental,training,38
126601,Experimental,training,38
126602,Experimental,training,38
126603,Experimental,training,38
126605,Experimental,training,38
126606,Experimental,training,38
126607,Experimental,training,38
126608,Experimental,training,38
126646,Instrumental,training,1235
126666,Rock,training,12
126667,Rock,training,12
126668,Rock,training,12
126669,Rock,training,12
126670,Rock,training,12
126671,Rock,training,12
126672,Rock,training,12
126673,Rock,training,12
126674,Rock,training,12
126675,Rock,training,12
126676,Rock,training,12
126716,Instrumental,training,1235
126717,Instrumental,training,1235
126718,Instrumental,training,1235
126719,Instrumental,training,1235
126720,Instrumental,training,1235
126743,Folk,training,17
126746,Folk,training,17
126747,Folk,training,17
126748,Folk,training,17
126749,Folk,training,17
126773,Electronic,validation,15
126778,Folk,training,17
126781,Folk,training,17
126782,Folk,training,17
126786,Folk,training,17
126789,Folk,training,17
126790,Folk,training,17
126882,Instrumental,training,1235
126883,Instrumental,training,1235
126884,Instrumental,training,1235
126885,Instrumental,training,1235
126886,Instrumental,training,1235
126887,Instrumental,training,1235
126899,Electronic,training,15
126900,Electronic,training,15
126944,Rock,training,12
126979,Folk,training,17
127036,Instrumental,training,1235
127037,Instrumental,training,1235
127062,Folk,training,17
127066,Folk,training,17
127155,Experimental,training,38
127159,Electronic,training,15
127180,Pop,test,10
127181,Pop,test,10
127182,Pop,test,10
127183,Pop,test,10
127184,Pop,test,10
127185,Pop,test,10
127186,Pop,test,10
127187,Pop,test,10
127188,Pop,test,10
127189,Pop,test,10
127190,Folk,training,17
127191,Folk,training,17
127192,Folk,training,17
127193,Folk,training,17
127194,Folk,training,17
127203,Pop,training,10
127204,Pop,training,10
127205,Pop,training,10
127206,Pop,training,10
127207,Instrumental,training,1235
127208,Instrumental,training,1235
127209,Instrumental,training,1235
127210,Instrumental,training,1235
127211,Instrumental,training,1235
127212,Instrumental,training,1235
127263,Electronic,training,15
127265,Folk,training,17
127266,Folk,training,17
127267,Folk,training,17
127268,Pop,training,10
127269,Pop,training,10
127271,Pop,training,10
127273,Pop,training,10
127274,Pop,training,10
127275,Pop,training,10
127276,Pop,training,10
127277,Pop,training,10
127278,Pop,training,10
127279,Pop,training,10
127280,Pop,training,10
127281,Pop,training,10
127285,Pop,training,10
127286,Pop,training,10
127287,Pop,training,10
127288,Pop,training,10
127289,Pop,training,10
127290,Pop,training,10
127294,Pop,training,10
127295,Pop,training,10
127296,Pop,training,10
127297,Pop,training,10
127298,Pop,training,10
127299,Pop,training,10
127300,Pop,training,10
127301,Pop,training,10
127302,Pop,training,10
127303,Pop,training,10
127330,Rock,test,12
127331,Instrumental,test,1235
127339,Rock,training,12
127343,Electronic,training,15
127349,Electronic,training,15
127350,Electronic,training,15
127356,International,training,2
127357,International,training,2
127358,International,training,2
127359,International,training,2
127360,International,training,2
127402,Experimental,training,38
127422,Experimental,training,38
127469,Experimental,training,38
127484,Experimental,test,38
127494,Instrumental,training,1235
127495,Instrumental,training,1235
127496,Instrumental,training,1235
127497,Instrumental,training,1235
127498,Instrumental,training,1235
127499,Instrumental,training,1235
127519,Instrumental,test,1235
127520,Instrumental,test,1235
127532,Experimental,validation,38
127541,Experimental,validation,38
127542,Experimental,validation,38
127559,Rock,test,12
127620,Pop,training,10
127623,Pop,training,10
127648,Instrumental,training,1235
127660,Instrumental,training,1235
127661,Instrumental,training,1235
127662,Instrumental,training,1235
127663,Instrumental,training,1235
127720,Rock,training,12
127722,Folk,training,17
127726,Folk,training,17
127798,Experimental,training,38
127804,Electronic,training,15
127806,Electronic,training,15
127865,International,validation,2
127866,International,validation,2
127867,International,validation,2
127868,International,validation,2
127869,International,validation,2
127870,International,validation,2
127871,International,validation,2
127878,Experimental,training,38
127908,Pop,training,10
127909,Pop,training,10
127910,Pop,training,10
127911,Pop,training,10
127912,Pop,training,10
127913,Pop,training,10
127914,Pop,training,10
127915,Pop,training,10
127916,Folk,training,17
127936,Electronic,validation,15
127996,Instrumental,training,1235
128441,Hip-Hop,test,21
128443,Hip-Hop,training,21
128448,Rock,training,12
128469,Instrumental,training,1235
128470,Instrumental,training,1235
128471,Instrumental,training,1235
128472,Instrumental,training,1235
128473,Instrumental,training,1235
128476,Pop,training,10
128477,Pop,training,10
128482,Pop,training,10
128484,Pop,validation,10
128494,Hip-Hop,training,21
128500,Folk,training,17
128504,Rock,training,12
128619,Instrumental,training,1235
128666,Hip-Hop,training,21
128668,Hip-Hop,training,21
128699,Rock,training,12
128709,Rock,training,12
128710,Rock,training,12
128711,Rock,training,12
128758,Electronic,validation,15
128759,Electronic,validation,15
128760,Electronic,validation,15
128799,Experimental,training,38
128811,Instrumental,training,1235
128812,Instrumental,training,1235
128813,Instrumental,training,1235
128814,Instrumental,training,1235
128815,Instrumental,training,1235
128816,Instrumental,training,1235
128825,Experimental,training,38
128827,Experimental,training,38
128828,Experimental,training,38
128835,Experimental,training,38
128845,Experimental,training,38
128878,Experimental,test,38
128879,Experimental,test,38
128880,Experimental,test,38
128881,Experimental,test,38
128882,Experimental,test,38
128885,Instrumental,test,1235
128886,Instrumental,test,1235
128887,Instrumental,test,1235
128888,Instrumental,test,1235
128927,Hip-Hop,training,21
128992,Experimental,training,38
129039,Instrumental,training,1235
129040,Instrumental,training,1235
129042,Instrumental,training,1235
129043,Instrumental,training,1235
129044,Instrumental,training,1235
129046,Rock,training,12
129048,Pop,validation,10
129049,Pop,validation,10
129051,Pop,validation,10
129052,Pop,validation,10
129053,Pop,validation,10
129054,Pop,validation,10
129055,Pop,validation,10
129056,Pop,validation,10
129088,Rock,validation,12
129089,Rock,validation,12
129090,Rock,validation,12
129091,Rock,validation,12
129092,Rock,validation,12
129093,Rock,validation,12
129094,Rock,validation,12
129095,Rock,validation,12
129096,Rock,validation,12
129097,Rock,validation,12
129098,Rock,validation,12
129184,Instrumental,training,1235
129185,Instrumental,training,1235
129186,Instrumental,training,1235
129187,Instrumental,training,1235
129188,Instrumental,training,1235
129189,Instrumental,training,1235
129190,Instrumental,training,1235
129268,Rock,training,12
129362,Pop,training,10
129372,Pop,training,10
129374,Pop,training,10
129375,Pop,training,10
129391,Pop,training,10
129392,Pop,training,10
129393,Pop,training,10
129395,International,training,2
129396,International,training,2
129397,International,training,2
129398,International,training,2
129399,Rock,training,12
129400,International,training,2
129401,International,training,2
129402,International,training,2
129403,International,training,2
129404,International,training,2
129405,International,training,2
129406,International,training,2
129407,International,training,2
129439,Folk,training,17
129442,Folk,training,17
129444,Folk,training,17
129620,Experimental,training,38
129622,Experimental,validation,38
129624,Experimental,training,38
129674,Hip-Hop,training,21
129675,Hip-Hop,training,21
129683,Folk,training,17
129694,Folk,training,17
129695,Folk,training,17
129696,Folk,training,17
129742,Electronic,validation,15
129806,Hip-Hop,training,21
129807,Hip-Hop,training,21
129808,Hip-Hop,training,21
129816,International,training,2
129874,International,training,2
129875,International,training,2
129876,International,training,2
129879,International,training,2
129880,International,training,2
129882,International,training,2
129883,International,training,2
129884,International,training,2
129885,International,training,2
129886,International,training,2
129887,International,training,2
129889,International,training,2
129904,Hip-Hop,training,21
129910,Hip-Hop,training,21
129914,Hip-Hop,training,21
129915,Hip-Hop,training,21
129918,Hip-Hop,training,21
129919,Hip-Hop,training,21
129920,Hip-Hop,training,21
129922,International,training,2
129923,International,training,2
129924,International,training,2
129925,International,training,2
129926,International,training,2
129927,International,training,2
129962,Rock,training,12
129968,Rock,training,12
129969,Rock,training,12
129970,Rock,training,12
129972,Rock,training,12
129973,Rock,training,12
129997,Rock,training,12
130016,Rock,training,12
130084,Rock,training,12
130129,Electronic,training,15
130130,Electronic,training,15
130131,Electronic,training,15
130132,Electronic,training,15
130133,Electronic,training,15
130134,Electronic,training,15
130135,Electronic,training,15
130136,Electronic,training,15
130137,Electronic,training,15
130168,Hip-Hop,training,21
130170,Hip-Hop,training,21
130218,Hip-Hop,training,21
130265,Pop,training,10
130347,Folk,training,17
130349,Folk,training,17
130367,Pop,training,10
130368,Pop,training,10
130369,Pop,training,10
130370,Pop,training,10
130371,Pop,training,10
130372,Pop,training,10
130440,Hip-Hop,training,21
130454,Hip-Hop,training,21
130456,Hip-Hop,training,21
130650,Hip-Hop,training,21
130667,Folk,training,17
130682,Rock,training,12
130683,Rock,training,12
130689,Rock,training,12
130691,Rock,training,12
130692,Rock,training,12
130693,Rock,training,12
130702,Hip-Hop,validation,21
130709,Hip-Hop,training,21
130710,Hip-Hop,training,21
130711,Hip-Hop,training,21
130752,Instrumental,test,1235
130758,Folk,training,17
130920,Electronic,training,15
130921,Electronic,training,15
130922,Electronic,training,15
130923,Electronic,training,15
130927,Instrumental,validation,1235
130929,Instrumental,training,1235
130930,Instrumental,training,1235
130931,Instrumental,training,1235
130932,Instrumental,training,1235
130933,Instrumental,training,1235
130934,Instrumental,training,1235
130937,Folk,training,17
130940,Folk,training,17
130944,Folk,training,17
130945,Folk,training,17
130948,Folk,training,17
130950,Folk,training,17
130951,Folk,training,17
130952,Folk,training,17
130953,Folk,training,17
130954,Folk,training,17
130955,Folk,training,17
130956,Folk,training,17
130963,Folk,training,17
130964,Folk,training,17
130986,Experimental,training,38
130988,Instrumental,training,1235
130989,Instrumental,training,1235
130990,Instrumental,training,1235
130991,Instrumental,training,1235
130992,Instrumental,training,1235
130993,Instrumental,training,1235
131016,Hip-Hop,training,21
131019,Hip-Hop,training,21
131020,Hip-Hop,training,21
131021,Hip-Hop,training,21
131024,Experimental,training,38
131166,Rock,training,12
131292,Rock,training,12
131323,Instrumental,training,1235
131324,Instrumental,training,1235
131325,Instrumental,training,1235
131326,Instrumental,training,1235
131327,Instrumental,training,1235
131385,Experimental,training,38
131410,Experimental,test,38
131422,Hip-Hop,training,21
131425,Hip-Hop,training,21
131426,Hip-Hop,training,21
131436,Pop,training,10
131439,Pop,training,10
131444,Pop,training,10
131446,Pop,training,10
131448,Pop,training,10
131449,Pop,training,10
131451,Pop,training,10
131452,Pop,training,10
131453,Pop,training,10
131454,Pop,training,10
131476,Instrumental,test,1235
131536,Rock,training,12
131540,Experimental,validation,38
131552,Rock,training,12
131553,Rock,training,12
131554,Rock,training,12
131567,Experimental,training,38
131624,Experimental,training,38
131656,Rock,training,12
131657,Rock,training,12
131658,Rock,training,12
131764,Pop,training,10
131767,Pop,training,10
131770,Pop,training,10
131771,Pop,training,10
131772,Pop,training,10
131773,Pop,training,10
131774,Pop,training,10
131787,Instrumental,training,1235
131789,Instrumental,training,1235
131791,Instrumental,training,1235
131792,Instrumental,training,1235
131794,Instrumental,training,1235
131795,Instrumental,training,1235
131796,Instrumental,training,1235
131797,Instrumental,training,1235
131837,Instrumental,training,1235
131897,Folk,training,17
131899,Folk,training,17
131900,Folk,training,17
131901,Folk,training,17
131902,Folk,training,17
131903,Folk,training,17
131904,Folk,training,17
131911,Instrumental,training,1235
131912,Instrumental,training,1235
131913,Instrumental,training,1235
131914,Instrumental,training,1235
131917,Instrumental,training,1235
131918,Instrumental,training,1235
131919,Instrumental,training,1235
131922,Instrumental,training,1235
131923,Instrumental,training,1235
131924,Instrumental,training,1235
131925,Instrumental,training,1235
131932,International,test,2
131933,International,test,2
131934,International,test,2
131935,International,test,2
131936,International,test,2
131938,International,training,2
131939,International,training,2
131940,International,training,2
131941,International,training,2
131942,International,training,2
131950,International,training,2
131951,International,training,2
131952,International,training,2
131953,International,training,2
131978,Rock,validation,12
131979,Rock,validation,12
131980,Instrumental,training,1235
131982,Instrumental,training,1235
131983,Instrumental,training,1235
131984,Instrumental,training,1235
131985,Instrumental,training,1235
131986,Instrumental,training,1235
132019,Experimental,training,38
132040,Folk,training,17
132041,Folk,training,17
132042,Folk,training,17
132045,Folk,training,17
132117,Hip-Hop,test,21
132118,Hip-Hop,training,21
132122,Pop,training,10
132134,Electronic,training,15
132138,Electronic,training,15
132139,International,training,2
132140,International,training,2
132141,International,training,2
132142,International,training,2
132171,Rock,test,12
132272,Experimental,training,38
132310,Instrumental,validation,1235
132420,Electronic,training,15
132424,Experimental,training,38
132434,Experimental,training,38
132436,Experimental,training,38
132448,Electronic,test,15
132449,Folk,validation,17
132453,Folk,validation,17
132454,Folk,validation,17
132455,Folk,validation,17
132456,Folk,validation,17
132561,Instrumental,training,1235
132566,Instrumental,training,1235
132567,Instrumental,training,1235
132568,Instrumental,training,1235
132589,Experimental,validation,38
132675,Instrumental,training,1235
132677,Instrumental,training,1235
132678,Instrumental,training,1235
132679,Instrumental,training,1235
132773,Electronic,training,15
132774,Electronic,training,15
132775,Electronic,training,15
132778,Pop,training,10
132779,Pop,training,10
132781,Pop,training,10
132784,Pop,training,10
132786,Pop,training,10
132787,Pop,training,10
132788,Pop,training,10
132789,Pop,training,10
132790,Pop,training,10
132791,Pop,training,10
132792,Pop,training,10
132793,Pop,training,10
132794,Pop,training,10
132795,Pop,training,10
132914,Rock,training,12
132954,Hip-Hop,training,21
132961,Hip-Hop,training,21
132962,Hip-Hop,training,21
132963,Hip-Hop,training,21
132964,Hip-Hop,training,21
132965,Hip-Hop,training,21
133015,Electronic,training,15
133016,Electronic,training,15
133019,Electronic,training,15
133020,Electronic,training,15
133022,Electronic,training,15
133023,Electronic,training,15
133024,Electronic,training,15
133025,Electronic,training,15
133026,Electronic,training,15
133027,Electronic,training,15
133028,Electronic,training,15
133029,Electronic,training,15
133100,Instrumental,validation,1235
133102,Instrumental,test,1235
133272,Rock,training,12
133273,Rock,training,12
133274,Rock,training,12
133275,Rock,training,12
133276,Rock,training,12
133293,Experimental,training,38
133294,Experimental,training,38
133297,Experimental,training,38
133332,Experimental,training,38
133333,Experimental,training,38
133431,Instrumental,validation,1235
133432,Instrumental,validation,1235
133433,Instrumental,validation,1235
133434,Instrumental,validation,1235
133435,Instrumental,validation,1235
133436,Instrumental,validation,1235
133437,Instrumental,validation,1235
133438,Instrumental,validation,1235
133439,Instrumental,validation,1235
133440,Instrumental,validation,1235
133441,Instrumental,validation,1235
133442,Instrumental,validation,1235
133443,Instrumental,validation,1235
133444,Instrumental,validation,1235
133445,Instrumental,validation,1235
133446,Instrumental,validation,1235
133447,Instrumental,validation,1235
133448,Instrumental,validation,1235
133449,Instrumental,validation,1235
133450,Instrumental,validation,1235
133451,Instrumental,validation,1235
133452,Instrumental,validation,1235
133453,Instrumental,validation,1235
133454,Instrumental,validation,1235
133455,Instrumental,validation,1235
133456,Instrumental,validation,1235
133457,Instrumental,validation,1235
133459,Instrumental,validation,1235
133479,Rock,training,12
133535,Instrumental,training,1235
133537,Instrumental,training,1235
133538,Instrumental,training,1235
133544,Instrumental,training,1235
133545,Instrumental,training,1235
133546,Instrumental,training,1235
133551,Instrumental,training,1235
133553,Instrumental,training,1235
133560,Instrumental,training,1235
133561,Instrumental,training,1235
133562,Instrumental,training,1235
133563,Instrumental,training,1235
133564,Instrumental,training,1235
133567,Instrumental,training,1235
133571,Instrumental,training,1235
133572,Instrumental,training,1235
133573,Instrumental,training,1235
133574,Instrumental,training,1235
133576,Instrumental,training,1235
133579,Instrumental,training,1235
133580,Instrumental,training,1235
133632,Rock,training,12
133638,Folk,training,17
133639,Folk,training,17
133681,Instrumental,test,1235
133729,Rock,training,12
133731,Rock,training,12
133770,Experimental,training,38
133772,Rock,test,12
133780,Folk,validation,17
133781,Folk,validation,17
133788,Folk,training,17
133793,Folk,training,17
133798,Folk,training,17
133802,Folk,training,17
133803,Folk,training,17
133833,Rock,training,12
133835,International,training,2
133836,International,training,2
133837,International,training,2
133838,International,training,2
133916,Experimental,training,38
133942,Instrumental,training,1235
133943,Instrumental,training,1235
133967,Instrumental,training,1235
133968,Instrumental,training,1235
133969,Instrumental,training,1235
133970,Instrumental,training,1235
133971,Instrumental,training,1235
133972,Instrumental,training,1235
133973,Instrumental,training,1235
133974,Instrumental,training,1235
133975,Instrumental,training,1235
133976,Instrumental,training,1235
133977,Instrumental,training,1235
133978,Instrumental,training,1235
134034,Rock,training,12
134052,Electronic,training,15
134053,Electronic,training,15
134054,Electronic,training,15
134073,Folk,training,17
134077,Folk,training,17
134084,Folk,training,17
134094,Experimental,training,38
134359,Electronic,training,15
134384,Pop,training,10
134385,Pop,training,10
134388,Pop,training,10
134389,Pop,training,10
134443,Instrumental,validation,1235
134444,Instrumental,validation,1235
134445,Instrumental,validation,1235
134446,Electronic,training,15
134447,Electronic,training,15
134448,Electronic,training,15
134449,Instrumental,validation,1235
134452,Instrumental,validation,1235
134453,Instrumental,validation,1235
134454,Instrumental,validation,1235
134455,Instrumental,validation,1235
134486,Pop,test,10
134509,Hip-Hop,training,21
134510,Hip-Hop,training,21
134580,Instrumental,training,1235
134586,Instrumental,training,1235
134594,Rock,training,12
134610,Hip-Hop,training,21
134631,Experimental,training,38
134643,Experimental,training,38
134790,Instrumental,test,1235
134791,Instrumental,test,1235
134792,Instrumental,test,1235
134793,Instrumental,test,1235
134794,Instrumental,test,1235
134795,Instrumental,test,1235
134796,Instrumental,test,1235
134797,Instrumental,test,1235
134801,Electronic,training,15
134823,Hip-Hop,training,21
134824,Hip-Hop,training,21
134825,Hip-Hop,training,21
134826,Hip-Hop,training,21
134827,Hip-Hop,training,21
134918,International,training,2
134919,International,training,2
134922,International,training,2
134923,International,training,2
134928,International,training,2
134929,International,training,2
134930,International,training,2
134931,International,training,2
134932,International,training,2
134933,International,training,2
134934,International,training,2
134935,International,training,2
134936,International,training,2
134937,International,training,2
134938,International,training,2
134939,International,training,2
134940,International,training,2
134941,International,training,2
134942,International,training,2
134943,International,training,2
134947,International,training,2
134948,International,training,2
134949,International,training,2
134950,International,training,2
134951,International,training,2
134952,International,training,2
134956,International,training,2
134959,International,training,2
134962,International,training,2
134979,Folk,training,17
134981,Folk,training,17
135010,Folk,training,17
135028,Folk,training,17
135039,Folk,training,17
135043,Folk,training,17
135044,Folk,training,17
135054,Experimental,training,38
135089,Experimental,training,38
135091,Experimental,training,38
135092,Experimental,training,38
135219,International,validation,2
135220,International,validation,2
135221,International,validation,2
135222,International,validation,2
135223,International,validation,2
135224,International,validation,2
135225,International,validation,2
135226,International,validation,2
135227,International,validation,2
135228,International,validation,2
135229,International,validation,2
135336,Pop,validation,10
135337,Pop,validation,10
135338,Pop,validation,10
135339,Pop,validation,10
135340,Pop,validation,10
135341,Pop,validation,10
135342,Pop,validation,10
135363,Rock,training,12
135364,Rock,training,12
135365,Rock,training,12
135368,Rock,training,12
135369,Rock,training,12
135370,Rock,training,12
135371,Rock,training,12
135372,Rock,training,12
135373,Rock,training,12
135374,Rock,training,12
135375,Rock,training,12
135986,Electronic,training,15
135989,Electronic,training,15
135990,Electronic,training,15
136054,Rock,test,12
136091,Rock,training,12
136094,Rock,training,12
136134,Folk,training,17
136137,Folk,training,17
136138,Folk,training,17
136275,Rock,training,12
136276,Instrumental,validation,1235
136320,Electronic,training,15
136321,Electronic,training,15
136322,Electronic,training,15
136323,Electronic,training,15
136324,Electronic,training,15
136331,Instrumental,training,1235
136404,Rock,training,12
136424,Electronic,training,15
136449,Hip-Hop,training,21
136465,Hip-Hop,training,21
136466,Hip-Hop,training,21
136467,Hip-Hop,training,21
136468,Hip-Hop,training,21
136469,Hip-Hop,training,21
136705,Rock,training,12
136706,Rock,training,12
136707,Rock,training,12
136708,Rock,training,12
136709,Rock,training,12
136928,Experimental,training,38
136994,International,training,2
136995,International,training,2
137054,Electronic,training,15
137151,Electronic,training,15
137152,Electronic,training,15
137166,Instrumental,training,1235
137167,Instrumental,training,1235
